source_dataset,fusion_type,age,monthly_income,debt_ratio,credit_amount,loan_duration_months,late_payment_count,credit_lines,dependents,sex,housing,job,saving_accounts,checking_account,purpose,protected_group,age_group,income_group,risk_bucket,repaid,surname,postcode,state,geography,census_tract,surname_prob_group_a,surname_prob_group_b,tract_prob_group_a,tract_prob_group_b,bisg_prob_group_a,bisg_prob_group_b
give_me_some_credit,gmsc_observed_behavior_enriched_context,39,10166.0,0.42382217,12065.457678994018,52.0,1.0,14.0,0.0,male,own,3,quite rich,unknown,radio/TV,male,35 and over,Higher income,good_watch,1,Moore,64916,NJ,North Brianburgh,NJ-258399,0.6059547962449959,0.39404520375500407,0.7147827905359099,0.2852172094640901,0.7786882575153017,0.22131174248469823
give_me_some_credit,gmsc_observed_behavior_enriched_context,59,4500.0,0.377693846,13461.540154716156,46.0,1.0,13.0,2.0,male,own,2,unknown,unknown,radio/TV,male,35 and over,Lower income,good_watch,1,Cox,81787,NJ,North Douglas,NJ-107107,0.681239197521642,0.31876080247835803,0.6896481432336229,0.3103518567663771,0.8125885458054877,0.1874114541945124
give_me_some_credit,gmsc_observed_behavior_enriched_context,52,5400.0,5.0,6515.892811254897,19.0,0.0,6.0,0.0,male,own,2,little,moderate,furniture/equipment,male,35 and over,Higher income,good_watch,1,Walker,11692,ND,Williambury,ND-288628,0.4807497494005867,0.5192502505994133,0.4482955572924556,0.5517044427075444,0.407181856233226,0.592818143766774
give_me_some_credit,gmsc_observed_behavior_enriched_context,70,5400.0,5.0,5287.004013871114,10.0,0.0,15.0,0.0,male,free,3,little,moderate,car,male,35 and over,Higher income,good_watch,1,Valenzuela,12938,UT,Cookview,UT-122637,0.4164796344147084,0.5835203655852916,0.4556539870274491,0.5443460129725509,0.3529443000043239,0.6470556999956761
give_me_some_credit,gmsc_observed_behavior_enriched_context,62,2000.0,0.341329335,3364.703048588078,26.0,0.0,4.0,1.0,male,own,2,quite rich,unknown,furniture/equipment,male,35 and over,Lower income,observed_good,1,Conrad,62412,WY,Jasonshire,WY-507025,0.5083271867515137,0.49167281324848633,0.4211102157810232,0.5788897842189769,0.4071077850464066,0.5928922149535933
give_me_some_credit,gmsc_observed_behavior_enriched_context,69,6678.0,0.742925588,7391.650642528767,18.0,0.0,12.0,0.0,male,free,3,little,little,car,male,35 and over,Higher income,good_watch,1,Frank,18935,GA,Port Cheryl,GA-893993,0.43866769923673443,0.5613323007632656,0.5907788404801083,0.4092211595198917,0.5073959964729406,0.49260400352705935
give_me_some_credit,gmsc_observed_behavior_enriched_context,72,3799.0,0.008157895,2142.4903445257346,10.0,0.0,5.0,0.0,male,rent,1,little,little,car,male,35 and over,Lower income,observed_good,1,Jordan,80840,UT,Howardmouth,UT-502069,0.5797781099353111,0.4202218900646889,0.48365170205243474,0.5163482979475653,0.5412602374554063,0.45873976254459364
give_me_some_credit,gmsc_observed_behavior_enriched_context,32,5400.0,5.0,10006.44238400589,39.0,0.0,2.0,0.0,male,rent,2,moderate,moderate,education,male,Under 35,Higher income,good_watch,1,Baker,20074,NE,Haydenberg,NE-680752,0.4320165223389627,0.5679834776610373,0.6114820047907952,0.3885179952092048,0.5222075255118545,0.47779247448814555
give_me_some_credit,gmsc_observed_behavior_enriched_context,60,5400.0,5.0,7876.80962099141,28.0,0.0,4.0,0.0,male,own,2,unknown,unknown,radio/TV,male,35 and over,Higher income,good_watch,1,Navarro,31584,MI,Lake Jeffrey,MI-870060,0.6372904711003278,0.36270952889967223,0.6288048844785963,0.3711951155214037,0.7309971210892474,0.26900287891075264
give_me_some_credit,gmsc_observed_behavior_enriched_context,35,7000.0,0.229395801,12230.50834961722,44.0,2.0,5.0,0.0,male,own,3,moderate,unknown,car,male,35 and over,Higher income,good_watch,1,Smith,30437,PW,Dakotafort,PW-786764,0.5612616693314755,0.4387383306685245,0.5695734175797077,0.4304265824202923,0.6071542926134356,0.39284570738656444
give_me_some_credit,gmsc_observed_behavior_enriched_context,53,4120.0,0.196554234,2465.264809977842,6.0,0.0,3.0,3.0,male,own,2,little,rich,furniture/equipment,male,35 and over,Lower income,observed_good,1,Turner,92665,UT,Kathleenshire,UT-685561,0.6404099941609387,0.3595900058390613,0.6488462011438415,0.3511537988561585,0.7502763178967776,0.24972368210322243
give_me_some_credit,gmsc_observed_behavior_enriched_context,31,4831.0,0.582781457,3379.397379761816,26.0,0.0,9.0,1.0,male,own,1,rich,unknown,furniture/equipment,male,Under 35,Lower income,observed_good,1,Casey,43265,OK,Wilsonchester,OK-805613,0.29766913815022045,0.7023308618497796,0.46611638783695464,0.5338836121630454,0.25252445968024645,0.7474755403197535
give_me_some_credit,gmsc_observed_behavior_enriched_context,73,498.0,2.048096192,10633.692491526204,39.0,1.0,15.0,0.0,male,free,3,little,moderate,car,male,35 and over,Lower income,good_watch,1,Pruitt,74556,MS,North Jenniferport,MS-352506,0.3641849289531216,0.6358150710468784,0.3662256108973154,0.6337743891026846,0.23205950966106964,0.7679404903389303
give_me_some_credit,gmsc_observed_behavior_enriched_context,24,820.0,0.00365408,4928.876814017553,31.0,0.0,2.0,0.0,male,own,2,little,little,furniture/equipment,male,Under 35,Lower income,observed_good,1,Odom,16605,GU,East Jenna,GU-478413,0.6692672624480716,0.33073273755192845,0.4588923403681914,0.5411076596318086,0.6104112646559011,0.38958873534409894
give_me_some_credit,gmsc_observed_behavior_enriched_context,63,1199.0,1.388333333,6258.63145182612,35.0,0.0,11.0,1.0,female,rent,2,little,moderate,car,female,35 and over,Lower income,good_watch,1,Henry,33125,AL,Lake Caleb,AL-459092,0.3880479018954791,0.6119520981045209,0.5641480073903182,0.43585199260968177,0.4283612743252335,0.5716387256747665
give_me_some_credit,gmsc_observed_behavior_enriched_context,78,5400.0,5.0,6048.252875546681,47.0,0.0,4.0,0.0,male,free,2,little,rich,car,male,35 and over,Higher income,good_watch,1,Frazier,96400,OH,Kristenborough,OH-818749,0.39336172481100984,0.6066382751889902,0.764485696770921,0.23551430322907896,0.6577311284488723,0.3422688715511277
give_me_some_credit,gmsc_observed_behavior_enriched_context,35,5400.0,5.0,1636.13456057359,16.0,1.0,1.0,3.0,male,own,2,rich,moderate,repairs,male,35 and over,Higher income,observed_bad,0,Sanders,27969,WY,Natalieshire,WY-467898,0.5197301593447453,0.4802698406552547,0.7212732470666314,0.27872675293336857,0.7188407896490628,0.28115921035093716
give_me_some_credit,gmsc_observed_behavior_enriched_context,64,5400.0,5.0,9189.924519858254,32.0,0.0,29.0,0.0,male,own,3,little,unknown,car,male,35 and over,Higher income,good_watch,1,Gonzalez,47867,MH,Lake William,MH-943778,0.5642345747130721,0.43576542528692785,0.5199551809658285,0.4800448190341715,0.5614872502197767,0.4385127497802233
give_me_some_credit,gmsc_observed_behavior_enriched_context,54,6291.0,0.354577241,2389.0184644907354,22.0,0.0,3.0,3.0,male,free,2,little,rich,furniture/equipment,male,35 and over,Higher income,observed_good,1,Brown,27535,PA,Jamesport,PA-267954,0.5241985480576112,0.47580145194238876,0.6593233966165221,0.34067660338347794,0.6606341357940657,0.33936586420593423
give_me_some_credit,gmsc_observed_behavior_enriched_context,42,5300.0,0.389171854,2769.8520258531153,12.0,0.0,12.0,2.0,female,free,3,little,little,furniture/equipment,female,35 and over,Higher income,observed_good,1,Campbell,11290,ID,South James,ID-254953,0.5068014146492812,0.4931985853507188,0.29771752749254,0.70228247250746,0.2845480751046667,0.7154519248953333
give_me_some_credit,gmsc_observed_behavior_enriched_context,77,1500.0,0.043304464,1570.4500309133973,16.0,0.0,2.0,0.0,female,rent,2,little,little,furniture/equipment,female,35 and over,Lower income,observed_good,1,Richardson,49435,CA,West Scottmouth,CA-744550,0.4932500186049984,0.5067499813950016,0.6501261811526649,0.34987381884733515,0.622826658941801,0.37717334105819905
give_me_some_credit,gmsc_observed_behavior_enriched_context,79,5900.0,0.265717675,950.440109339267,36.0,0.0,7.0,2.0,male,own,2,quite rich,unknown,car,male,35 and over,Higher income,observed_good,1,Wilson,32906,VA,Anthonyshire,VA-787721,0.5680151343429322,0.43198486565706784,0.607608951321414,0.392391048678586,0.6502188071020668,0.3497811928979332
give_me_some_credit,gmsc_observed_behavior_enriched_context,38,3790.0,0.274597731,9534.055895898904,10.0,2.0,5.0,2.0,male,free,3,little,moderate,car,male,35 and over,Lower income,good_watch,1,Burton,46667,TN,West Danachester,TN-711130,0.674837098817785,0.325162901182215,0.6396176593090053,0.36038234069099473,0.7707977368136293,0.22920226318637082
give_me_some_credit,gmsc_observed_behavior_enriched_context,60,6800.0,0.257315101,1638.3949203500244,8.0,0.0,14.0,0.0,male,own,1,little,moderate,radio/TV,male,35 and over,Higher income,observed_good,1,Hill,57094,OR,East Lauramouth,OR-377012,0.5385819673387526,0.46141803266124737,0.3153946944308107,0.6846053055691893,0.3292870671017785,0.6707129328982214
give_me_some_credit,gmsc_observed_behavior_enriched_context,50,4200.0,0.462985004,1293.5376117456917,14.0,0.0,10.0,2.0,male,own,1,little,unknown,radio/TV,male,35 and over,Lower income,observed_good,1,Crawford,22464,RI,East Jessicatown,RI-108217,0.535641974747537,0.46435802525246295,0.6005805048497179,0.3994194951502821,0.6129348500531526,0.3870651499468473
give_me_some_credit,gmsc_observed_behavior_enriched_context,69,7083.0,0.321852061,2831.3827341799883,24.0,0.0,12.0,0.0,male,rent,1,little,little,radio/TV,male,35 and over,Higher income,observed_good,1,Hickman,93804,FL,Rosariohaven,FL-389343,0.6202811489468291,0.37971885105317094,0.7665690290255172,0.23343097097448284,0.8304403210717545,0.16955967892824544
give_me_some_credit,gmsc_observed_behavior_enriched_context,62,5000.0,0.318136373,5367.338334672158,43.0,1.0,17.0,0.0,male,free,0,unknown,moderate,vacation/others,male,35 and over,Higher income,good_watch,1,Fuentes,99380,MD,New Kevin,MD-519966,0.5952659707706455,0.40473402922935453,0.580906541561505,0.419093458438495,0.6505016883213357,0.34949831167866435
give_me_some_credit,gmsc_observed_behavior_enriched_context,56,8533.0,0.378251699,3500.3722426648624,22.0,0.0,9.0,0.0,male,own,2,quite rich,unknown,furniture/equipment,male,35 and over,Higher income,observed_good,1,Brown,71726,TN,Lake James,TN-471478,0.4497141757401207,0.5502858242598794,0.5346358595835603,0.4653641404164397,0.4615538188537354,0.5384461811462645
give_me_some_credit,gmsc_observed_behavior_enriched_context,69,3858.0,0.571909821,4653.236369802274,47.0,1.0,7.0,1.0,male,free,0,unknown,moderate,vacation/others,male,35 and over,Lower income,good_watch,1,Campbell,60847,GU,Lake Christopherborough,GU-929842,0.5307886252914571,0.4692113747085429,0.5150218906390319,0.4849781093609681,0.5230803870280303,0.4769196129719697
give_me_some_credit,gmsc_observed_behavior_enriched_context,54,7083.0,0.545878035,2694.7158939331134,28.0,0.0,12.0,0.0,male,own,3,little,unknown,car,male,35 and over,Higher income,observed_good,1,Diaz,94811,VA,Austinfort,VA-877346,0.5838229098346195,0.4161770901653805,0.4592821384470926,0.5407178615529074,0.5210437977747209,0.4789562022252791
give_me_some_credit,gmsc_observed_behavior_enriched_context,40,6666.0,0.440977951,6612.332007378355,36.0,1.0,8.0,3.0,male,own,2,little,unknown,car,male,35 and over,Higher income,good_watch,1,Peters,18495,WA,New Sara,WA-797531,0.48131718597646783,0.5186828140235322,0.5566041190149887,0.44339588098501126,0.5153941874467397,0.4846058125532603
give_me_some_credit,gmsc_observed_behavior_enriched_context,37,2000.0,1.405297351,9634.729751791196,23.0,0.0,7.0,1.0,male,free,2,unknown,unknown,car,male,35 and over,Lower income,good_watch,1,Tyler,94657,GU,Port Phillipland,GU-119850,0.4860824544005493,0.5139175455994507,0.3998929236933142,0.6001070763066858,0.3652556487667599,0.6347443512332401
give_me_some_credit,gmsc_observed_behavior_enriched_context,62,1.0,5.0,5564.374488487102,39.0,0.0,5.0,0.0,female,own,2,quite rich,unknown,furniture/equipment,female,35 and over,Lower income,good_watch,1,Gomez,41277,WA,North Juliestad,WA-214674,0.320854150145118,0.679145849854882,0.5199632718603013,0.48003672813969867,0.3184329612132369,0.6815670387867632
give_me_some_credit,gmsc_observed_behavior_enriched_context,53,3750.0,0.743001866,12352.552076930278,39.0,0.0,8.0,0.0,female,rent,2,little,moderate,car,female,35 and over,Lower income,good_watch,1,Dean,46906,VA,West Robert,VA-490533,0.17172206370136445,0.8282779362986356,0.5991504527812689,0.4008495472187311,0.22053112940113184,0.7794688705988682
give_me_some_credit,gmsc_observed_behavior_enriched_context,48,5400.0,5.0,9407.765808832903,38.0,0.0,15.0,0.0,male,free,1,unknown,unknown,education,male,35 and over,Higher income,good_watch,1,Rogers,91996,MD,Grahamport,MD-659516,0.5025921358284934,0.4974078641715066,0.4944156651942588,0.5055843348057412,0.47427309228107833,0.5257269077189216
give_me_some_credit,gmsc_observed_behavior_enriched_context,31,6000.0,0.291784703,2127.473828056086,15.0,0.0,9.0,0.0,male,own,1,little,unknown,furniture/equipment,male,Under 35,Higher income,observed_good,1,Rivas,83558,AL,Josephberg,AL-712042,0.5527285797803891,0.44727142021961086,0.5920291467248139,0.4079708532751861,0.6208205811745611,0.3791794188254389
give_me_some_credit,gmsc_observed_behavior_enriched_context,45,5100.0,0.282101549,1013.7420453361698,11.0,0.0,5.0,0.0,male,own,1,little,moderate,car,male,35 and over,Higher income,observed_good,1,Mclean,03381,FL,East Caseymouth,FL-366655,0.4304585812865168,0.5695414187134832,0.5383312579210454,0.4616687420789546,0.44586728064293224,0.5541327193570678
give_me_some_credit,gmsc_observed_behavior_enriched_context,58,4250.0,0.691601976,5512.81129485718,23.0,0.0,15.0,0.0,male,free,2,little,unknown,radio/TV,male,35 and over,Lower income,good_watch,1,Solis,36239,MH,West Patriciahaven,MH-199373,0.6777872144951098,0.3222127855048902,0.5933897648458062,0.4066102351541938,0.7370300059744277,0.26296999402557225
give_me_some_credit,gmsc_observed_behavior_enriched_context,41,9789.0,0.214096016,2851.0461372433765,21.0,0.0,6.0,2.0,male,rent,1,little,little,radio/TV,male,35 and over,Higher income,observed_good,1,Mullen,94708,NH,Jeffreychester,NH-395350,0.43532998256036237,0.5646700174396376,0.6552422255872192,0.34475777441278077,0.5722401373299576,0.4277598626700424
give_me_some_credit,gmsc_observed_behavior_enriched_context,64,5400.0,4.0,9014.576310756991,47.0,0.0,13.0,0.0,male,own,3,unknown,unknown,business,male,35 and over,Higher income,good_watch,1,Coleman,91210,FL,Michaelfort,FL-813027,0.6312530557286091,0.3687469442713909,0.5957574214796569,0.40424257852034307,0.697281458313588,0.302718541686412
give_me_some_credit,gmsc_observed_behavior_enriched_context,33,2000.0,0.242378811,377.1978389745017,14.0,0.0,6.0,0.0,female,rent,2,little,rich,education,female,Under 35,Lower income,observed_good,1,Grant,04176,NM,Cruzberg,NM-987911,0.5018670038382392,0.49813299616176077,0.569247856274733,0.43075214372526704,0.5486511277079581,0.45134887229204185
give_me_some_credit,gmsc_observed_behavior_enriched_context,31,1436.0,0.1565762,3057.8188110312944,23.0,0.0,4.0,0.0,male,own,2,little,little,furniture/equipment,male,Under 35,Lower income,observed_good,1,Booker,75803,VI,North Nathan,VI-947711,0.7576335392057385,0.2423664607942615,0.6086145637348701,0.3913854362651299,0.8161101343763869,0.1838898656236131
give_me_some_credit,gmsc_observed_behavior_enriched_context,61,10000.0,0.088091191,2906.631138173633,22.0,0.0,13.0,0.0,male,own,2,quite rich,unknown,radio/TV,male,35 and over,Higher income,observed_good,1,Lewis,33752,MD,East Brianville,MD-633910,0.5939839322757088,0.4060160677242912,0.649590238937178,0.35040976106282196,0.7123180787906873,0.28768192120931274
give_me_some_credit,gmsc_observed_behavior_enriched_context,43,7256.0,0.450186027,2652.5704847073357,11.0,0.0,14.0,2.0,male,own,1,unknown,unknown,education,male,35 and over,Higher income,observed_good,1,Watson,14070,DE,North Julieland,DE-181841,0.3953723935885566,0.6046276064114434,0.5839553988271495,0.41604460117285047,0.45591937156708734,0.5440806284329126
give_me_some_credit,gmsc_observed_behavior_enriched_context,49,5400.0,5.0,13038.7593088388,35.0,0.0,18.0,0.0,male,free,2,unknown,unknown,car,male,35 and over,Higher income,good_watch,1,Cordova,35426,WY,Lake Lisaburgh,WY-970948,0.6454366605749952,0.35456333942500484,0.5857574744181873,0.41424252558181274,0.701503010517556,0.29849698948244396
give_me_some_credit,gmsc_observed_behavior_enriched_context,66,5400.0,0.0,1050.8416791518996,9.0,0.0,2.0,0.0,female,own,3,little,moderate,education,female,35 and over,Higher income,observed_good,1,Barrett,58999,TX,Jamiestad,TX-237653,0.6297581834964731,0.37024181650352694,0.5490053456153392,0.4509946543846608,0.6540304833936348,0.3459695166063652
give_me_some_credit,gmsc_observed_behavior_enriched_context,55,6740.0,0.079216733,692.8276851511504,12.0,0.0,8.0,0.0,male,own,2,little,unknown,radio/TV,male,35 and over,Higher income,observed_good,1,Lyons,87680,MT,East Chelseyborough,MT-341466,0.36277877305912287,0.6372212269408771,0.5373152911032961,0.4626847088967039,0.3764101627018716,0.6235898372981283
give_me_some_credit,gmsc_observed_behavior_enriched_context,66,8161.0,0.457118353,3500.1873577797965,11.0,0.0,20.0,0.0,male,own,1,little,little,car,male,35 and over,Higher income,observed_good,1,Valencia,65568,KS,North Terrence,KS-976686,0.6039128907782401,0.39608710922175994,0.599988100337009,0.400011899662991,0.6761604831340597,0.32383951686594026
give_me_some_credit,gmsc_observed_behavior_enriched_context,45,6629.0,0.257013575,787.1083944009085,5.0,0.0,6.0,0.0,female,own,2,little,little,car,female,35 and over,Higher income,observed_good,1,Perry,12305,NC,Mullinsbury,NC-553495,0.5460314848081034,0.4539685151918966,0.35903505771547506,0.6409649422845249,0.3808516696141628,0.6191483303858373
give_me_some_credit,gmsc_observed_behavior_enriched_context,54,11000.0,0.470775384,620.7331463848333,12.0,0.0,18.0,2.0,male,own,2,little,unknown,radio/TV,male,35 and over,Higher income,observed_good,1,Hicks,99597,VA,North Brian,VA-278069,0.5187171819952869,0.48128281800471306,0.32848374266438196,0.671516257335618,0.3249366914666171,0.6750633085333829
give_me_some_credit,gmsc_observed_behavior_enriched_context,50,8833.0,0.0,7783.25601378472,25.0,1.0,1.0,0.0,male,own,3,unknown,unknown,car,male,35 and over,Higher income,good_watch,1,Castro,56745,AL,Goodmanville,AL-551897,0.29780453384627753,0.7021954661537224,0.5570308679490662,0.4429691320509338,0.32746282457579223,0.6725371754242078
